post_id,title,content,created_at,like_count,comment_count,post_url,comment001,comment002,comment003,comment004,comment005,comment006,comment007,comment008,comment009,comment010,comment011,comment012,comment013,comment014,comment015,comment016,comment017,comment018,comment019,comment020,comment021,comment022,comment023,comment024,comment025,comment026,comment027,comment028,comment029,comment030,comment031,comment032,comment033,comment034,comment035,comment036,comment037,comment038,comment039,comment040,comment041,comment042,comment043,comment044,comment045,comment046,comment047,comment048,comment049,comment050,comment051,comment052,comment053,comment054,comment055,comment056,comment057,comment058,comment059,comment060,comment061,comment062,comment063,comment064,comment065,comment066,comment067,comment068,comment069,comment070,comment071,comment072,comment073,comment074,comment075,comment076,comment077,comment078,comment079,comment080,comment081,comment082,comment083,comment084,comment085,comment086,comment087,comment088,comment089,comment090,comment091,comment092,comment093,comment094,comment095,comment096,comment097,comment098,comment099,comment100
261586870,電資大樓抽煙室,誰又在一樓車道抽菸媽的 我在六樓都聞得到,2026-06-01 08:24:38,3,1,https://www.dcard.tw/f/nsysu/p/261586870,系閱還常常聞得到有人在吃泡麵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261586504,【受測者招募｜最後場次開放報名中】,因獎項尚未全數抽出，另外加開兩個場次，歡迎大家把握機會  📅 6/2、6/3、6/4  👥 加開40位名額，歡迎大家把握機會報名！  本研究將邀請參與者使用新型 AI 工具，完成一份簡單的報告任務，並於過程中填寫相關問卷。整體實驗時間約 20 分鐘，流程簡單，快來找我參加。  🎁採現場一番賞抽獎，參與者將有機會獲得以下獎項：  A賞｜2，000元現金 × 1名  B賞｜1，000元現金 × 1名  C賞｜500元現金 × 2名  D賞｜威秀電影票 × 9名  E賞｜100元現金 × 10名  F賞｜100元禮券 × 4名  G賞｜50元禮券 × 3名  📍 實驗地點：  國立中山大學 管理學院 3027-1  📝 報名方式：  請先至以下網站填寫報名資料與可配合時間：,2026-06-01 07:23:15,1,0,https://www.dcard.tw/f/nsysu/p/261586504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261585059,L棟…真的拜託不要再整修了可以嗎,幹 真的很躁 從8點多開始 斷斷續續都是這種聲音 實際上聲音會比錄影的再大非常多 感覺床都在震….,2026-06-01 02:42:31,7,5,https://www.dcard.tw/f/nsysu/p/261585059,要知足 看男宿,想問在整修什麼⋯,我住武嶺跟你換,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261583838,專題申請表,一定要交嗎，如果老師沒有說一定要的話？（那個關於洪小姐的系）,2026-05-31 16:54:29,2,2,https://www.dcard.tw/f/nsysu/p/261583838,什麼叫那個關於洪小姐的系？,什麼系不敢說 去給猴子幹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261583792,免費！畢業季限定的TOP履歷面試線上課程,評價高達4.6分⭐課程資源分享！  推薦給正在為找工作/實習焦慮，卻總是不知道該怎麼踏出第一步的你🫵  這堂【TOP求職特攻班】是免費線上課程， 隨報隨上，輕鬆幫你建立真正能用上的求職力！  #履歷攻略 帶你從「完全沒頭緒」到完成第一版可用的亮眼履歷！  #面試技巧 從面試前準備、面試應對到後續感謝信寄送等細節，一次帶你完整了解！  💬 學員真心推薦： 「能學到課本以外的實用知識，對求職各面向都有幫助！」 「魔王題拆解真的很實用，原來回答問題是有邏輯的！」 「對迷茫的準畢業生來說，是很棒的資源！」  🎁 6/30前報名再加碼享【溝通表達課】早鳥免費觀看！  👉 報名連結：,2026-05-31 16:46:13,0,0,https://www.dcard.tw/f/nsysu/p/261583792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261582962,emo,生活節奏完全被非課業的破事打亂，現在書讀不了一點，作業甚麼的全部停工。 Why? 為甚麼是在最後兩個禮拜?再撐一年就拿的到學位了，為甚麼要這樣對我。,2026-05-31 14:30:24,12,14,https://www.dcard.tw/f/nsysu/p/261582962,真的累 辛苦了,拍拍 我睡眠也都不屬於自己，每天只能趁晚上6點先睡一波，11點去自習室待到天亮，要做什麼事都綁手綁腳的，沒效率的感覺很不舒服,加油加油！！,妳是最棒的,為努力生活的你加油,老實說，多讀一年，天也不會塌下來,加油！你是最棒的！辛苦了🫂,要不要聊聊，加油～～,去看看海吧，或去你想去很久的地方走走。 人生的容錯率很大，表現不如自己或旁人預期，不會導致你的人生就此一塌糊塗。,前陣子的我好像也是這樣，多去找人聊聊吧說不定會好一點，如果真的找不適合的人也可以去問問學校的心理諮商,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261582643,今天沒有失眠,但是帳戶加錢包剩下98,2026-05-31 13:39:40,0,1,https://www.dcard.tw/f/nsysu/p/261582643,98mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261578614,資工最大爛課,UNIX,2026-05-30 17:09:56,8,6,https://www.dcard.tw/f/nsysu/p/261578614,好好笑 到底出現幾次了,材光最大爛課：量子物理,到底是怎麼了,我蠻喜歡的欸 要不是這堂課我可能到畢業都不熟unix，想要真正的unix system programming 再去修林俊宏教授的選修就好。而且我那學期史提夫作業出得挺好,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261577826,西灣友善圈問卷募集中！,你覺得中山大學： 性別友善廁所夠嗎？ 哪裡晚上最安全？ 哪些店家最讓人安心？ 校園還缺少什麼資源？ 這次我們想把大家真正的需求與推薦整理起來， 最後製作成「中山大學性別友善地圖」！ 你的每一份填答，都可能幫助到未來有需要的人。 填答時間：3～5分鐘 匿名表單  表單連結：,2026-05-30 14:38:53,0,0,https://www.dcard.tw/f/nsysu/p/261577826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261577787,體育館器材室永遠都在放空城,在行政職員的上班時間到體育館的器材室借器材時，結果發現整間空空如也，燈亮著、電腦開著，就是看不到管理員。學生站在門口乾等，彷彿在參加「尋找工作人員」活動。 既然人長期不在，乾脆改成無人自助借用算了，不然這間看起來比較像倉庫，不像有在服務的器材室。,2026-05-30 14:30:55,2,1,https://www.dcard.tw/f/nsysu/p/261577787,旁邊就是體育組辦公室 裡面一堆人可以去問 這樣也要上來噴笑死 上大學還這麼媽寶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261576705,八點海科🏐,體育館流局了，打海科,2026-05-30 10:36:34,2,3,https://www.dcard.tw/f/nsysu/p/261576705,到了人呢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261575750,廟口附近的店有什麼毛病,擺攤要播吵死人的音樂就去駁二啊 哈瑪星是第二類噪音管制區欸,2026-05-30 06:51:25,5,9,https://www.dcard.tw/f/nsysu/p/261575750,哪間啊 可以去跟里長說看看！,管制網路酸民的噪音,音樂讓我頭超痛= = 不能關起門來自己嗨嗎？ 強制整個哈瑪星都要參與,這發言好像吃素的國文老師ㄛ,幫你跟活動主辦人反應了～ 但具體怎麼改善我不知道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261574148,急 五元粥今天有開嗎,如題,2026-05-29 20:00:38,0,2,https://www.dcard.tw/f/nsysu/p/261574148,有,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261571981,心裡越來越不平衡,去你的 作業用了一整個禮拜 每天用9個小時 結果屎都沒搞出來，同學一天內用完 我真的是垃圾 我去死,2026-05-29 12:09:04,3,3,https://www.dcard.tw/f/nsysu/p/261571981,哪科的作業這麼麻煩,承认自己ls，是成长的开始,啥作業 搞不好人家用ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261571952,【問卷】曾經捐款的你請進！觀看慈善廣告填觀感，抽海港餐券與超商禮券！,大家好～我是中山大學行銷傳播管理研究所的碩士生，目前正在進行慈善募款廣告研究，誠摯邀請18 歲（含）以上的朋友協助填寫這份問卷，您的寶貴意見，將讓慈善廣告溝通更有力量！  🎯填寫對象：限18-69歲，並曾有1次以上的慈善捐款經驗 （無論金額大小）。  🕒 填寫時間：約 5分左右  💡特別提醒：問卷中需要觀看影片和開啟聲音，您的填寫對此研究品質非常重要，懇請大家協助「詳閱內容後作答」！  🎁 感恩回饋抽獎：將從有效問卷中抽出幸運得主，中獎者將以Email通知。 ⭐️漢來海港餐券 2張、7-11禮卷100元 5張  ✍️問卷連結：,2026-05-29 12:03:44,2,0,https://www.dcard.tw/f/nsysu/p/261571952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261569021,二健男更衣室的飲水機要擺爛不修多久啊？,拉完了,2026-05-29 02:52:46,4,1,https://www.dcard.tw/f/nsysu/p/261569021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261568645,早晨的男宿,一定是瘋狂,2026-05-29 01:07:23,16,8,https://www.dcard.tw/f/nsysu/p/261568645,羨慕嫉妒恨,南涼,靠 別拍我女友,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261568164,特戰英豪徵爬分好夥伴,本人目前鑽二，想找情緒穩定可以一起爬分的人！歡迎一起來玩,2026-05-28 19:25:59,0,1,https://www.dcard.tw/f/nsysu/p/261568164,牌位太高了不推,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261567513,大家都去哪剪髮,rt 有沒有推薦的理髮廳 不太想踩雷因為踩完至少要等一個多月才能康復,2026-05-28 16:23:54,1,19,https://www.dcard.tw/f/nsysu/p/261567513,海理還行,預算大概多少,我是去AIT,不如捷特,無腦dots啊 沒有剪壞過 我問過很多人都剪這間,沒剪過,去round2啊 找漂亮設計師剪,減法日常 美術館附近 剛剪完 蠻棒的 推Ronna 人好看又會剪,找好設計師剪150的沒醜過,剪藝快剪 我們班五個男生有三個不約而同都去他那邊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261566950,協助轉發,（此貼文為純圖片、轉貼連結或無內文摘要）,2026-05-28 14:42:43,0,0,https://www.dcard.tw/f/nsysu/p/261566950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261565796,騎檔車的女生,今天早上在富野路美聯社遇到 超帥的啦  有沒有人認識,2026-05-28 11:39:32,1,1,https://www.dcard.tw/f/nsysu/p/261565796,嗨 那應該是我,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261565748,元福阿姨,我知道我超級多管閒事 但是我還是想講一下  元福的阿姨心理狀態看起來真的不太好 再加上之前的鴿子故事 還有有一次去有一次快關門時間去 他們兩個在後廚 我在店裡 他們不知道 然後老闆整個大吼大罵超級無敵兇的罵老闆娘 老闆娘也都沒有回話 感覺需要注意一下心理健康，我知道不關我的事 在這邊講也沒辦法改變什麼 也可能事實不是我看到的這樣  但如果阿姨看得到？ 希望可以可以多注意一點自己的感受 該做出改變的時候就做出改變 然後知道我很擔心你🥹,2026-05-28 11:33:03,52,23,https://www.dcard.tw/f/nsysu/p/261565748,老闆真的no good 再加上上次的日本放鳥事件 真的對他印象不太好,嗯嗯真的每次看到老闆大罵老闆娘都很難過 況且她可能每天都被這樣罵😢,蕊姨也是,哇，世界多一點妳這種人真好 我是吃了13年憂鬱藥的病患,很愛元福 而且阿姨都給好多🥹希望阿姨可以健健康康的 我想吃到畢業,我沒看過阿姨被罵 但是福鴻超常吵架大吵的那種,怎麼每個開店的都在吵,會吵架的店會吃到覺得壓力很大 🥲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261564764,給修潛水課的各位,如果這學期有修潛水課可能要注意（？ 這件事已經發生了一段時間 基於到現在還是很生氣還是上來抒發+告誡各位  事情是這樣的 上學期本來高高興興的修潛水課、考照，也高高興興的考過了（雖然水溫很冷就是了），結果潛水課的助教在該學期還沒結束的情況下，某一天無預警移除群組裡的所有人.....，也因此相簿沒了........潛水的照片全....沒 了....  照....片....影片......全......沒........了......... 第一次潛到海裡的感動，還有教練們很認真辛苦幫每一位同學拍照，就這樣被刪光，反正我是很不爽啦！,2026-05-28 08:36:27,7,3,https://www.dcard.tw/f/nsysu/p/261564764,可以跟老師反應吧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261564263,原來這就是傳說中的獼猴桃樹嗎？,過於擬人的奇異果,2026-05-28 07:13:40,3,1,https://www.dcard.tw/f/nsysu/p/261564263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261564050,119級 國立中山大學護理學系新生群,🎉 恭喜高三生們二階面試順利完成！🎉  放榜之後， 或許你正在思考未來的方向、 猶豫志願該如何排序； 也可能正在想像， 自己的大學生活會是什麼模樣✨  是不是對未來既期待又有點緊張呢？👀 不用擔心！ 這裡就是你認識同學、獲得資訊、 一起耍廢聊天的重要基地✨  誠摯邀請各位加入我們系， 同時我們也建立了新生群組， 邀請有志到來的各位加入， 提前認識系上的生活與氛圍💬  這裡會有學長姐們，可以在群組裡交流： 📚 課程與選課資訊 🍜 美食推薦 🏫 系上活動與日常生活 🙋 入學經驗 🤝 未來同學搶先認識！  歡迎大家加入，進來看看、聊聊，或提出任何問題～  希望未來有機會，與你在系上相見🌿 快點加入我們吧！🙌  🔗 新生群連結：,2026-05-28 06:41:35,2,0,https://www.dcard.tw/f/nsysu/p/261564050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261563212,哪個理工男GG啦!⋯^_^,超級好笑,2026-05-28 04:13:11,17,3,https://www.dcard.tw/f/nsysu/p/261563212,嗯？不是說一個是嘉義的嗎？兩個都中山的？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261560571,撿到錢,有沒有人在上個禮拜五了/禮拜六在學校內撿到幾張千元鈔 對折在一起的 有的請聯絡 感謝 那是家人給的零用🥹,2026-05-27 14:52:34,0,0,https://www.dcard.tw/f/nsysu/p/261560571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261559785,填問卷抽輕奢品牌墨鏡-台灣輕奢服飾品牌偏好調查問卷 🎁,您好   我們是來自臺大行銷顧問社（S&C Marketing Club）的七名學生，目前正在執行輕奢精品時裝品牌相關專案，期望深入了解年輕族群對於品牌的認知與選擇偏好   本問卷僅需約 5 分鐘填寫，採不記名方式，您的資料將僅作為市場分析使用，請安心作答  我們希望透過您的回覆，分析年輕族群在認識輕奢精品時裝時的偏好與價值觀，作為品牌與市場研究的重要參考  📍 問卷對象：現居台灣者，18-35 歲之女性族群 🎁 抽獎活動：外國限定輕奢品牌墨鏡（市值 NTD$10，600 / 限抽 1 名） * 實際商品與品項將以當時庫存狀況為主  您的想法對我們至關重要，期待您的參與，並感謝您熱心幫忙填答,2026-05-27 12:53:29,1,0,https://www.dcard.tw/f/nsysu/p/261559785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261558827,誰是最強電子學教授？,肯定是咱們有德啊 不服來辯🫠😭😤🥵,2026-05-27 09:57:43,0,11,https://www.dcard.tw/f/nsysu/p/261558827,肯定是陳有德啊 碩士學歷沒看過這麼強的 沒有實驗室跟研究生 全新全意鑽研電子學跟電工實驗,當然是劉明彰,Razavi,絕對是有德啊（括號記得刪，一則一張汍冰券）,陳振芳 OCW,大推劉老師,不敢說 怕期末出事,馬老師一生推,馬哥可以出電子三了嗎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261558734,3房1廳1衛 找租客,📍 地址：鹽埕區大仁路193巷11號2樓  租金： 16，500元/月 押金： 2個月 最短租期： 12個月 電費： 台電帳單 水費： 台水帳單  格局： 3房1廳1衛 設備：  房間：分離式冷氣(1級能效)、床、書桌、椅子、衣櫃、電視  公共：機車停車區、公共冰箱、免費洗衣機、電熱水器  🔗 詳細資訊與聯繫方式：,2026-05-27 09:43:12,1,0,https://www.dcard.tw/f/nsysu/p/261558734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261558725,海域中心開放時間,管停這邊有一個到沙灘的出入口，開放時間只到17:15，然後還貼公告說逾時請走前門離開（時間一到門會用其他鎖再鎖上，但這裡是什麼金庫嗎？）。 平時就已經要用學生證出入了，為什麼不能就透過門禁管理，並且開放到日落以後，現在連看個夕陽也這麼麻煩。西子灣坐落於校區內，結果黃昏時沙灘上學生不到一成，真的覺得很可惜。 這就只有帶來不便，不曉得學校對這個門的堅持到底是什麼？還有海域中心除了上課時間外，鐵捲門、側門都關緊緊，裡面有沒有人都不知道。,2026-05-27 09:41:33,16,13,https://www.dcard.tw/f/nsysu/p/261558725,因為裡面的老師教練要下班了…,真的不知道是在鎖誰只會造成麻煩，而且西子灣本來就是開放海域,夕陽是留給遊客看的，不是留給學生的,海域中心不是學生的，是管理員的 是社團的,是完全不能進沙灘嗎？不是有其他出入口？,真的是蠢爆的設計 但反正我是都直接翻牆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261558275,再說一次 長得帥的不準健身,二健有點太多建模怪了,2026-05-27 08:29:05,7,3,https://www.dcard.tw/f/nsysu/p/261558275,那都是gay,比如呢,抽一個健身帥哥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261555700,幹你娘一直失眠,老子有1000萬哈哈哈哈哈幹好爽,2026-05-26 21:19:15,3,12,https://www.dcard.tw/f/nsysu/p/261555700,我也失眠但我的1000萬呢,真假啦！貼出你的新聞,失眠建議去看開心診所 醫生人很不錯 很棒,請我吃飯,一樣 當時600多買台積，原本都要跳了結果漲到2000多，最近書是一點都讀不下去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261553987,2026暑假聽見冒險的聲音🎵,今年夏天，你願意和我們一起，重新認識「共融」嗎？👂✨  第12屆＜聽見冒險的聲音＞夥伴招募正式開始啦🔥  在聽冒，我們一直相信—— 「共融」不是誰幫助誰，而是彼此一起生活、一起冒險。  今年暑假，我們將前往宜蘭🌿 除了經典活動外，也將舉辦「親子畢業露營」🏕️ 陪伴一路成長的學員與家長，一起回顧這幾年的改變與冒險。  如果你： 🌱 對身障議題、教育、特教、心理、社工等領域有興趣 🌱 喜歡與人交流、願意感受不同的生命經驗 🌱 想在大學生活裡，擁有一場真正難忘的共融冒險  那小音想偷偷跟你說—— 也許，你很適合來聽冒💛  📌 夥伴招募開跑中！ 讓我們一起在這個夏天， 重新學習「看見彼此」的方式吧👂✨  📌 報名表單：,2026-05-26 13:41:54,2,0,https://www.dcard.tw/f/nsysu/p/261553987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261553688,售 小冰箱,價格： 1000（可幫忙搬，限翠亨L棟）、800（自取） 6/8過後可搬走,2026-05-26 12:51:07,2,5,https://www.dcard.tw/f/nsysu/p/261553688,請問功能正常嗎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261551449,受試者招募最後75位,這意思是我去了可能拿到兩千塊的意思嗎,2026-05-26 06:21:25,0,2,https://www.dcard.tw/f/nsysu/p/261551449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261551085,徵除濕機,想徵除濕機！如果有要畢業的學長姐學弟妹們不想帶走，願意賣二手的話，歡迎來聯絡我！ 祝各位畢業快樂🎓,2026-05-26 05:06:44,0,1,https://www.dcard.tw/f/nsysu/p/261551085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261550903,成大也就這點水準？,哈哈,2026-05-26 04:35:09,2,4,https://www.dcard.tw/f/nsysu/p/261550903,書大必有枯枝，人多必有白癡,但另一個方面想  猴子那麼多我們抓不到一隻  但魚那麼大他們卻抓得到 說真的還滿猛的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261549105,5/20離散數學PPT 請喝飲料😭,誠懇詢問有沒有上陳伯煒老師的離散數學的同學 能夠給我5/20上課的ppt😭  我5/20當天請假  原本想說這禮拜三再次找助教補拍之類的 再不行問問班上同學能不能借拍 結果沒想到長達兩周都是線上看影片 助教也說沒有留檔案無法幫忙 想問有沒有離散的同學願意救救 我會買好飲料送到指定的位置 任選😭  若有好心的同學麻煩請您留下您的line我去加您😭,2026-05-25 16:42:37,0,9,https://www.dcard.tw/f/nsysu/p/261549105,若都找不到人 我這裡是有前年的上課內容資料 每年上課內容應該差異不大 看要不要先當備案吧,我有拍到,我也有拍到,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261547287,活動分享：民主學校第八期 x AI,【民主學校第八期：有志一同，AI時代的造浪者】報名開始！！  —— 這不只是一場營隊，更是為青年量身打造的 AI × 工作實務 × 公共事務訓練 ——  民主學校首次南下高雄，希望培養下一代具備思辨能力、實務能力與 AI 工具運用能力的青年人才。不論你來自政治、法律、傳播、商管、工程、醫學，甚至完全跨領域，只要對公共事務有熱情，都歡迎報名。  我們特別邀請具備深厚實務經驗的業界人士與政治工作者，透過親自授課與分享，希望讓青年了解：AI時代的競爭力，不只是技術，更是思考、溝通與影響力。  我們也將認真看待每一位學員的能力與潛力。營隊期間表現優異者，將獲得後續進階培訓，以及進入國會、議會或市府實習的機會。  📍時間｜２０２６ 年 ７／４（六）－７／５（日） 📍地點｜高雄 📍對象｜１８－３０ 歲，對公共事務具熱忱之青年（限額 ４０ 名） 📍報名方式｜點選下方連結線上報名，填寫資料並提交審查內容（錄取者將收到 E-mail 通知，收到信件後請依指示完成：簽署參加切結書、加入 Line 群組等作業）  🔗 報名連結｜,2026-05-25 11:57:13,2,0,https://www.dcard.tw/f/nsysu/p/261547287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261547194,最近畢業季想到我以前畢業旅行的不好回憶,國小畢旅前在分配房間   因為我沒什麼朋友   所以被分配到同樣剩下來的同學同一間   我回家問了媽媽   「媽媽…能不能不去畢旅…」   「錢都繳了，現在已經不能退了，好好去玩吧」   我在房間哭了半小時…   默默睡著了   到了當天   我沒什麼心情   別人都在吃餅乾、玩傳說自訂5v5   就我一個在看書 旁邊的不熟的同學也不發一語   好久好久   終於到了第一站-安平古堡   現在想起來也覺得那領隊也很雞巴   到處介紹 還不能滑手機 連書都不給看   只能聽他講話   過了大概半小時吧   「現在開始自由時間，半小時後要回來集合喔！」   終於可以自己去晃晃了   我跑到離人群很遠的地方   「前面怎麼有那麼多人？」   我偷偷躲在一旁   「咖！休息一下旁邊有便當，一小時後繼續拍攝，Amy你去買些飲料給劇組的人喝」   原來是電視節目的人阿！好酷喔！   突然有個人偷偷摸摸跑到後面   「好眼熟…」   我跟了過去   看到那一幕我嚇了一跳 我被震驚了三觀   幹曾國成在古蹟抽菸,2026-05-25 11:42:09,14,2,https://www.dcard.tw/f/nsysu/p/261547194,有料,起承轉曾國城在古蹟抽煙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
